2026-04-20 14:05:15.208 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +15.7%(≥+15%), 5일 수익률 +30.5%(≥+25%), RSI 84
2026-04-20 14:25:12.019 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전기 BUY — RSI 90으로 극단적 과매수 단독 조건에 해당하며, 20일 수익률 +56.3% / 5일 수익률 +17.0%로 단기 급등 누적 과열 상태. BUY 진입 시 고점 매수 리스크 과대.
2026-04-20 14:25:16.258 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +18.1%(≥+15%) 및 5일 수익률 +33.2%(≥+25%) 단기 급등 
2026-04-20 14:25:16.328 | INFO     | __main__:check_signals:616 - LLM 보류: 퍼스텍 BUY — 1일 수익률 +18.1%(≥+15%) 및 5일 수익률 +33.2%(≥+25%) 단기 급등 누적, RSI 84(≥80)로 과열 매수 차단 조건 다수 해당.
2026-04-20 14:25:21.147 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [093370|후성] BUY: 보류 — 5일 수익률 +18.6%, 20일 수익률 +82.0%로 단기·중기 급등 누적 상태이며, R
2026-04-20 14:25:21.208 | INFO     | __main__:check_signals:616 - LLM 보류: 후성 BUY — 5일 수익률 +18.6%, 20일 수익률 +82.0%로 단기·중기 급등 누적 상태이며, RSI 77로 과열 진입 구간에 근접. 전일 +22.4% 급등 후 오늘 -5.9% 되돌림 음봉 발생으로 추가 상승 모멘텀보다 조정 리스크가 우선 판단됨.
2026-04-20 14:25:31.614 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [034220|LG디스플레이] BUY: 보류 — RSI 81로 과열 구간 진입 상태이며, 5일 수익률 +12.1%·20일 수익률 +26.0
2026-04-20 14:25:31.676 | INFO     | __main__:check_signals:616 - LLM 보류: LG디스플레이 BUY — RSI 81로 과열 구간 진입 상태이며, 5일 수익률 +12.1%·20일 수익률 +26.0%로 단기 급등이 누적된 상황. BUY 보류 조건(RSI ≥ 80 AND 1일 수익률 ≥ +7%)에서 1일 수익률 기준은 미달이나, RSI 81의 과열 신호와 단기 누적 급등(5일 +12.1%)을 고려할 때 추가 매수는 리스크 대비 불리한 구간으로 판단.
2026-04-20 14:25:35.269 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [001440|대한전선] BUY: 보류 — 5일 수익률 +26.0%로 단기 급등 누적 기준(≥ +25%)을 초과하며, RSI 76 +
2026-04-20 14:25:35.327 | INFO     | __main__:check_signals:616 - LLM 보류: 대한전선 BUY — 5일 수익률 +26.0%로 단기 급등 누적 기준(≥ +25%)을 초과하며, RSI 76 + 거래량 2.4배 동반으로 과열 신호가 명확. BUY 진입 시 고점 매수 위험 높음.
2026-04-20 14:25:39.398 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [005930|삼성전자] SELL: 보류 — 현재가가 MA5·MA20·MA60 모두 위에 위치하고, RSI 75(과열 미달), 1일 수
2026-04-20 14:25:39.460 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전자 SELL — 현재가가 MA5·MA20·MA60 모두 위에 위치하고, RSI 75(과열 미달), 1일 수익률 +0.2%(보합), 5일 수익률 +4.8%로 SELL 보류 5조건을 모두 충족하는 전형적인 상승추세 중 일시 눌림 구간이므로 SELL 보류.
2026-04-20 14:25:44.133 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [006340|대원전선] SELL: 보류 — 현재가가 MA5/MA20 모두 위에 있고, RSI 69(과열 아님), 1일 수익률 +3.9
2026-04-20 14:25:44.847 | INFO     | __main__:check_signals:616 - LLM 보류: 대원전선 SELL — 현재가가 MA5/MA20 모두 위에 있고, RSI 69(과열 아님), 1일 수익률 +3.9%, 5일 수익률 +16.7%로 상승추세 유지 중이며, 거래량도 평균 수준(1.1배)으로 SELL 보류 5조건을 모두 충족하는 전형적인 상승추세 중 눌림목 구간에 해당.
2026-04-20 14:26:00.766 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [489790|한화비전] BUY: 보류 — RSI 71 + 1일 수익률 +7.7%로 "RSI ≥ 80 AND 1일 ≥ +7%" 조건에
2026-04-20 14:26:00.932 | INFO     | __main__:check_signals:616 - LLM 보류: 한화비전 BUY — RSI 71 + 1일 수익률 +7.7%로 "RSI ≥ 80 AND 1일 ≥ +7%" 조건에는 미달하나, 단일일 +7.7% 급등에 거래량 1.9배 동반으로 단기 과열 진입 초입 판단. 추가 확인 후 진입이 적절하며 현 시점 BUY는 보류.
2026-04-20 14:26:08.601 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [090460|비에이치] BUY: 보류 — RSI 80 + 1일 수익률 +6.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 수
2026-04-20 14:26:08.691 | INFO     | __main__:check_signals:616 - LLM 보류: 비에이치 BUY — RSI 80 + 1일 수익률 +6.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 수익률 ≥ +7%)에 근접하며, 5일 수익률 +42.2%로 단기 급등 누적 기준(+25%)을 크게 초과해 과열 매수 차단.
2026-04-20 14:26:12.901 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [005690|파미셀] SELL: 보류 — 현재가가 MA5·MA20·MA60 전부 상회하고, RSI 74(과열 미달), 1일 +3.0
2026-04-20 14:26:12.983 | INFO     | __main__:check_signals:616 - LLM 보류: 파미셀 SELL — 현재가가 MA5·MA20·MA60 전부 상회하고, RSI 74(과열 미달), 1일 +3.0%, 5일 +8.6%로 SELL 보류 5조건을 모두 충족하는 명백한 상승추세 중 일시 눌림 구간이며, 거래량도 평균 수준(1.0배)으로 이상 징후 없음.
2026-04-20 14:26:17.635 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [000990|DB하이텍] BUY: 보류 — 1일 수익률 +16.7%(≥+15%), 5일 수익률 +29.0%(≥+25%), RSI 87
2026-04-20 14:26:17.693 | INFO     | __main__:check_signals:616 - LLM 보류: DB하이텍 BUY — 1일 수익률 +16.7%(≥+15%), 5일 수익률 +29.0%(≥+25%), RSI 87(≥80) 등 BUY 보류 조건 다수 동시 충족 — 단일일 급등 및 단기 누적 급등, 극단적 과매수 상태로 추가 매수 진입은 과열 리스크 과대.
2026-04-20 14:26:20.365 | INFO     | __main__:check_signals:664 - 시그널 체크 완료: 30종목 — BUY:9 SELL:3 HOLD:18 오류:0
2026-04-20 14:30:01.611 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,274,366원, 손익 -31,490원 (0.00%), 보유 9종목
2026-04-20 14:30:08.497 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [019170|신풍제약] BUY: 보류 — 5일 수익률 +15.5%는 보류 기준(≥+25%) 미달이나, 전일 +26.5% 급등 후 오
2026-04-20 14:30:08.557 | INFO     | __main__:check_signals:616 - LLM 보류: 신풍제약 BUY — 5일 수익률 +15.5%는 보류 기준(≥+25%) 미달이나, 전일 +26.5% 급등 후 오늘 -10.5% 음봉 + 거래량 4.6배 급증은 전형적인 고점 매도세 신호로 추가 하락 위험이 높아 BUY 진입 보류.
2026-04-20 14:30:13.613 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [009150|삼성전기] BUY: 보류 — RSI 90으로 극단적 과매수 단독 조건 충족, 5일 수익률 +16.6%로 단기 급등 누적
2026-04-20 14:30:13.699 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전기 BUY — RSI 90으로 극단적 과매수 단독 조건 충족, 5일 수익률 +16.6%로 단기 급등 누적 조건도 해당되어 BUY 보류.
2026-04-20 14:30:20.258 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +17.8%(≥+15% 단일일 급등 조건 충족), RSI 84(≥80) AND
2026-04-20 14:30:20.316 | INFO     | __main__:check_signals:616 - LLM 보류: 퍼스텍 BUY — 1일 수익률 +17.8%(≥+15% 단일일 급등 조건 충족), RSI 84(≥80) AND 1일 수익률 ≥+7% 조건도 동시 충족, 5일 수익률 +32.9%(≥+25%)까지 해당되어 BUY 보류 조건 다중 충족.
2026-04-20 14:30:25.613 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [093370|후성] BUY: 보류 — 5일 수익률 +18.6%, 20일 수익률 +82.0%로 단기 급등 누적 상태이며, 전일 +
2026-04-20 14:30:25.692 | INFO     | __main__:check_signals:616 - LLM 보류: 후성 BUY — 5일 수익률 +18.6%, 20일 수익률 +82.0%로 단기 급등 누적 상태이며, 전일 +22.3% 급등 후 금일 -5.9% 하락 조정 중으로 고점 매수 리스크가 높음.
2026-04-20 14:30:40.601 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [034220|LG디스플레이] BUY: 보류 — RSI 81로 과열 구간 진입했으며, 5일 수익률 +12.0%, 20일 수익률 +25.9%
2026-04-20 14:30:40.660 | INFO     | __main__:check_signals:616 - LLM 보류: LG디스플레이 BUY — RSI 81로 과열 구간 진입했으며, 5일 수익률 +12.0%, 20일 수익률 +25.9%로 단기 급등 누적 상태. BUY 보류 조건(RSI ≥ 80 AND 1일 수익률은 보합이나 5일+20일 누적 과열)에 해당하여 추가 상승 여력보다 되돌림 리스크가 높음.
2026-04-20 14:30:44.218 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [001440|대한전선] BUY: 보류 — 5일 수익률 +25.7%로 단기 급등 누적 기준(≥+25%)에 해당하며, RSI 76 + 
2026-04-20 14:30:44.277 | INFO     | __main__:check_signals:616 - LLM 보류: 대한전선 BUY — 5일 수익률 +25.7%로 단기 급등 누적 기준(≥+25%)에 해당하며, RSI 76 + 거래량 2.4배 동반으로 과열 신호가 명확해 추가 매수는 위험 구간.
2026-04-20 14:30:48.474 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [005930|삼성전자] SELL: 보류 — 현재가 MA5·MA20 모두 상회, RSI 75(과열 미도달), 1일 -0.1%(보합), 
2026-04-20 14:30:48.528 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전자 SELL — 현재가 MA5·MA20 모두 상회, RSI 75(과열 미도달), 1일 -0.1%(보합), 5일 +4.5% — SELL 보류 5조건 모두 충족하는 전형적 상승추세 중 일시 눌림이며, 거래량도 평균 대비 0.5배로 매도 압력 근거 없음.
2026-04-20 14:30:52.841 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [006340|대원전선] SELL: 보류 — 현재가가 MA5·MA20·MA60 모두 상회하고, RSI 68(과열 미달), 1일 +3.4
2026-04-20 14:30:52.903 | INFO     | __main__:check_signals:616 - LLM 보류: 대원전선 SELL — 현재가가 MA5·MA20·MA60 모두 상회하고, RSI 68(과열 미달), 1일 +3.4%, 5일 +16.2%로 SELL 보류 5개 조건(현재가>MA20 ✓, 현재가>MA5 ✓, RSI≥50 ✓, 1일≥-1% ✓, 5일≥+1% ✓)을 모두 충족하는 상승추세 중 일시 눌림 구간으로 판단.
2026-04-20 14:31:07.051 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [489790|한화비전] BUY: 보류 — RSI 70에 1일 수익률 +7.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 ≥ 
2026-04-20 14:31:07.113 | INFO     | __main__:check_signals:616 - LLM 보류: 한화비전 BUY — RSI 70에 1일 수익률 +7.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 ≥ +7%)에 RSI가 미치지 않으나, 단일일 +7.2% 급등에 거래량 1.9배 동반으로 단기 과열 진입 신호가 뚜렷하며 추격 매수 시 리스크가 높아 보류 판단.
2026-04-20 14:31:14.565 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [090460|비에이치] BUY: 보류 — RSI 80이고 1일 수익률 +5.8%로 "RSI ≥ 80 AND 1일 수익률 ≥ +7%"
2026-04-20 14:31:14.722 | INFO     | __main__:check_signals:616 - LLM 보류: 비에이치 BUY — RSI 80이고 1일 수익률 +5.8%로 "RSI ≥ 80 AND 1일 수익률 ≥ +7%" 조건에는 미달하나, 5일 수익률 +41.7%가 BUY 보류 기준(+25% 초과)을 크게 상회하므로 매수 진입 보류.
2026-04-20 14:31:18.465 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [005690|파미셀] SELL: 보류 — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 74(과열 전), 1일 +2.8
2026-04-20 14:31:18.614 | INFO     | __main__:check_signals:616 - LLM 보류: 파미셀 SELL — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 74(과열 전), 1일 +2.8%, 5일 +8.3%로 상승추세 중 일시 눌림 없이 견고한 상승 유지 중. SELL 보류 5조건을 모두 충족하므로 매도 신호 보류.
2026-04-20 14:31:22.160 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [000990|DB하이텍] BUY: 보류 — 1일 수익률 +16.1%(≥+15%)와 RSI 87(≥80 AND 1일 ≥+7%) 두 조건
2026-04-20 14:31:22.223 | INFO     | __main__:check_signals:616 - LLM 보류: DB하이텍 BUY — 1일 수익률 +16.1%(≥+15%)와 RSI 87(≥80 AND 1일 ≥+7%) 두 조건 모두 해당하는 극단적 과열 상태로 BUY 차단.
2026-04-20 14:31:23.470 | INFO     | __main__:check_signals:664 - 시그널 체크 완료: 30종목 — BUY:9 SELL:3 HOLD:18 오류:0
2026-04-20 14:35:01.077 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,267,766원, 손익 -38,090원 (0.00%), 보유 9종목
2026-04-20 14:35:05.979 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [019170|신풍제약] BUY: 보류 — 5일 수익률 +15.9%로 단기 급등 누적 상태이며, 전일 대비 -10.1% 급락 음봉에 
2026-04-20 14:35:06.070 | INFO     | __main__:check_signals:616 - LLM 보류: 신풍제약 BUY — 5일 수익률 +15.9%로 단기 급등 누적 상태이며, 전일 대비 -10.1% 급락 음봉에 거래량이 평균의 4.6배 폭증하여 강한 매도 압력이 확인됨. BUY 진입은 부적절.
2026-04-20 14:35:09.345 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [009150|삼성전기] BUY: 보류 — RSI 90으로 극단적 과매수 단독 조건 충족, 5일 수익률 +17.0% 및 20일 수익률
2026-04-20 14:35:09.429 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전기 BUY — RSI 90으로 극단적 과매수 단독 조건 충족, 5일 수익률 +17.0% 및 20일 수익률 +56.3%로 단기 급등 누적 상태이므로 BUY 진입 보류.
2026-04-20 14:35:14.797 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +18.8%로 단일일 급등 기준(+15%) 초과, RSI 84로 과열 상태(≥
2026-04-20 14:35:14.980 | INFO     | __main__:check_signals:616 - LLM 보류: 퍼스텍 BUY — 1일 수익률 +18.8%로 단일일 급등 기준(+15%) 초과, RSI 84로 과열 상태(≥80 + 1일 ≥+7% 동시 충족), 5일 수익률 +34.0%로 단기 급등 누적 기준(+25%)도 초과 — 3개 보류 조건 동시 해당.
2026-04-20 14:35:19.249 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [093370|후성] BUY: 보류 — 5일 수익률 +18.6%, 20일 수익률 +82.0%의 단기 급등 누적 상태이며, RSI 
2026-04-20 14:35:19.305 | INFO     | __main__:check_signals:616 - LLM 보류: 후성 BUY — 5일 수익률 +18.6%, 20일 수익률 +82.0%의 단기 급등 누적 상태이며, RSI 77로 과열 진입 직전 구간. 전일 대비 -5.9% 하락 음봉 출현으로 단기 고점 이탈 가능성이 있어 추가 매수 진입은 부적절.
2026-04-20 14:35:25.326 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [034220|LG디스플레이] BUY: 보류 — RSI 81로 과열 구간 진입 AND 5일 수익률 +12.0%, 20일 +25.9%로 단기
2026-04-20 14:35:25.423 | INFO     | __main__:check_signals:616 - LLM 보류: LG디스플레이 BUY — RSI 81로 과열 구간 진입 AND 5일 수익률 +12.0%, 20일 +25.9%로 단기 급등 누적 상태. BUY 보류 조건(RSI ≥ 80 AND 추가 급등 리스크) 해당.
2026-04-20 14:35:28.967 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [001440|대한전선] BUY: 보류 — 5일 수익률 +25.2%로 단기 급등 누적 기준(≥+25%)에 해당하며, RSI 76 + 
2026-04-20 14:35:29.032 | INFO     | __main__:check_signals:616 - LLM 보류: 대한전선 BUY — 5일 수익률 +25.2%로 단기 급등 누적 기준(≥+25%)에 해당하며, RSI 76 + 거래량 2.4배 동반 급등으로 추가 과열 리스크가 높아 매수 진입 보류.
2026-04-20 14:35:34.577 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [005930|삼성전자] SELL: 보류 — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 75(과열 미달), 1일 수익률
2026-04-20 14:35:34.649 | INFO     | __main__:check_signals:616 - LLM 보류: 삼성전자 SELL — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 75(과열 미달), 1일 수익률 -0.2%(≥-1%), 5일 수익률 +4.4%(≥+1%) — SELL 보류 5조건 모두 충족되는 전형적인 상승추세 중 일시 눌림이므로 SELL 보류.
2026-04-20 14:35:38.735 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [006340|대원전선] SELL: 보류 — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 68(과열 미달), 1일 +3.
2026-04-20 14:35:38.799 | INFO     | __main__:check_signals:616 - LLM 보류: 대원전선 SELL — 현재가가 MA5·MA20·MA60 모두 위에 있고, RSI 68(과열 미달), 1일 +3.6%, 5일 +16.3%로 상승추세 중 SELL 보류 5개 조건을 모두 충족하는 명백한 상승 추세 구간이므로 보류.
2026-04-20 14:35:51.787 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [489790|한화비전] BUY: 보류 — RSI 70 + 1일 수익률 +7.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 ≥
2026-04-20 14:35:51.842 | INFO     | __main__:check_signals:616 - LLM 보류: 한화비전 BUY — RSI 70 + 1일 수익률 +7.2%로 BUY 보류 조건(RSI ≥ 80 AND 1일 ≥ +7%)에 RSI가 미달하나, 단일일 +7.2%의 급등과 거래량 2배 동반 과열 신호가 겹쳐 추가 진입은 리스크 과대 — 눌림 확인 후 재진입 권고.
2026-04-20 14:36:01.735 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [090460|비에이치] BUY: 보류 — RSI 80 + 1일 수익률 +5.9%로 BUY 보류 조건(RSI ≥ 80 AND 1일 수
2026-04-20 14:36:01.826 | INFO     | __main__:check_signals:616 - LLM 보류: 비에이치 BUY — RSI 80 + 1일 수익률 +5.9%로 BUY 보류 조건(RSI ≥ 80 AND 1일 수익률 ≥ +7%)에 근접하나, 5일 수익률 +41.8%가 +25% 초과로 단기 급등 누적 조건에 해당하여 과열 매수 차단.
